id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
36,alluxio,tachyon.userinfotest.constructortest,0.0259067357512953,0.125,0.0931758735610852,0.0212765957446809,0.0,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0,0.0011504170261719,0.0,0.0172413793103448,0.015625,0.0205831903945112,0.0228013029315961,0.0136186770428016,0.0075869809203142,0.03012912482066,0.0174505102479792,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
2,alluxio,tachyon.masterclienttest.openclosetest,0.0621761658031088,0.125,0.473046742694739,0.0851063829787234,0.166666666666667,0.142857142857143,0.0,0.0,0.0,0.0,0.02441440577765,0.0,0.0258620689655172,0.5,0.391080617495712,0.39413680781759,0.377431906614786,0.226801346801347,0.178861788617886,0.16211902290921,0.0,0.391080617495712,0.0,0.04614370468029,0.0576638738294726,TRUE
5,alluxio,tachyon.workerservicehandlertest.overcapacityrequestspacetest,0.0155440414507772,0.125,0.419291431024882,0.0425531914893617,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0023647461093535,0.0,0.0,0.125,0.0548885077186964,0.0423452768729642,0.0252918287937743,0.0130190796857464,0.0349115255858441,0.0221381156648858,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
6,alluxio,tachyon.workerservicehandlertest.totalovercapacityrequestspacetest,0.0259067357512953,0.125,0.652231114927597,0.0851063829787234,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0023647461093535,0.0,0.0,0.125,0.0548885077186964,0.0423452768729642,0.0252918287937743,0.0130190796857464,0.0349115255858441,0.0221381156648858,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
7,alluxio,tachyon.workerservicehandlertest.returnspacetest,0.0362694300518135,0.25,0.489173336195696,0.0851063829787234,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0023647461093535,0.0,0.0,0.125,0.0548885077186964,0.0423452768729642,0.0252918287937743,0.0130190796857464,0.0349115255858441,0.0221381156648858,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
8,alluxio,tachyon.workerservicehandlertest.overreturnspacetest,0.0259067357512953,0.25,0.465879367805425,0.0638297872340425,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0023647461093535,0.0,0.0,0.125,0.0548885077186964,0.0423452768729642,0.0252918287937743,0.0130190796857464,0.0349115255858441,0.0221381156648858,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
9,alluxio,tachyon.workerservicehandlertest.evictiontest,0.103626943005181,0.125,0.45256852872527,0.191489361702128,0.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0023647461093535,0.0,0.0,0.125,0.0548885077186964,0.0423452768729642,0.0252918287937743,0.0130190796857464,0.0349115255858441,0.0221381156648858,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
12,alluxio,tachyon.journaltest.emptyimagetest,0.0362694300518135,0.125,0.209645715512441,0.0,0.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
14,alluxio,tachyon.journaltest.filetest,0.0621761658031088,0.125,0.0,0.0,0.291666666666667,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
15,alluxio,tachyon.journaltest.foldertest,0.0414507772020725,0.125,0.434820743285063,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
16,alluxio,tachyon.journaltest.foldertest,0.0621761658031088,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
15,alluxio,tachyon.journaltest.foldertest,0.0414507772020725,0.125,0.434820743285063,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
16,alluxio,tachyon.journaltest.foldertest,0.0621761658031088,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
17,alluxio,tachyon.journaltest.tabletest,0.0414507772020725,0.125,0.434820743285063,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
18,alluxio,tachyon.journaltest.tabletest,0.0621761658031088,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
17,alluxio,tachyon.journaltest.tabletest,0.0414507772020725,0.125,0.434820743285063,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
18,alluxio,tachyon.journaltest.tabletest,0.0621761658031088,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
20,alluxio,tachyon.journaltest.manyfiletest,0.0673575129533679,0.25,0.0,0.0,0.208333333333333,0.0,0.0,0.0,0.0238095238095238,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
22,alluxio,tachyon.journaltest.filefoldertest,0.0829015544041451,0.25,0.0,0.0,0.208333333333333,0.0,0.0,0.0,0.0476190476190476,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
24,alluxio,tachyon.journaltest.renametest,0.0932642487046632,0.25,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0476190476190476,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
26,alluxio,tachyon.journaltest.deletetest,0.113989637305699,0.375,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0952380952380952,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
28,alluxio,tachyon.journaltest.addblocktest,0.0932642487046632,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0238095238095238,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
30,alluxio,tachyon.journaltest.addcheckpointtest,0.077720207253886,0.125,0.0,0.0,0.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0009906368836481,7.0506944934e-05,0.0172413793103448,0.015625,0.0240137221269297,0.0162866449511401,0.0077821011673151,0.0074523007856341,0.0291726446676231,0.0168738549131228,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
33,alluxio,tachyon.dataservertest.readtest,0.0880829015544041,0.5,0.0310586245203616,0.0212765957446809,0.208333333333333,0.0238095238095238,0.0,0.0,0.0714285714285714,0.0,0.0063272936439459,0.0,0.0,0.1875,0.0480274442538593,0.117263843648208,0.124513618677043,0.0432323232323232,0.0865614538498326,0.0640936421531546,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
34,alluxio,tachyon.dataservertest.readpartialtest1,0.0932642487046632,0.5,0.0294239600719216,0.0212765957446809,0.208333333333333,0.0238095238095238,0.0,0.0,0.0714285714285714,0.0,0.0063272936439459,0.0,0.0,0.1875,0.0480274442538593,0.117263843648208,0.124513618677043,0.0432323232323232,0.0865614538498326,0.0640936421531546,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
35,alluxio,tachyon.dataservertest.readpartialtest2,0.0932642487046632,0.5,0.0294239600719216,0.0212765957446809,0.208333333333333,0.0238095238095238,0.0,0.0,0.0714285714285714,0.0,0.0063272936439459,0.0,0.0,0.1875,0.0480274442538593,0.117263843648208,0.124513618677043,0.0432323232323232,0.0865614538498326,0.0640936421531546,0.0,0.0,0.0,0.04614370468029,0.0,TRUE
