id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
4199,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.test,0.0569948186528497,0.125,0.512467304585968,0.106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0156584539673409,0.0095889445110343,0.0258620689655172,0.578125,0.0463121783876501,0.0276872964169381,0.0,0.0247811447811448,0.0698230511716882,0.0478095495341093,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4200,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testgetreferencebeans,0.0673575129533679,0.0,0.279527620683255,0.0851063829787234,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0156584539673409,0.0095889445110343,0.0258620689655172,0.578125,0.0463121783876501,0.0276872964169381,0.0,0.0247811447811448,0.0698230511716882,0.0478095495341093,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4201,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testgetinjectedfieldreferencebeanmap,0.0621761658031088,0.125,0.301029745351197,0.0212765957446809,0.0,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0,0.0156584539673409,0.0095889445110343,0.0258620689655172,0.578125,0.0463121783876501,0.0276872964169381,0.0,0.0247811447811448,0.0698230511716882,0.0478095495341093,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4202,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testgetinjectedmethodreferencebeanmap,0.0621761658031088,0.125,0.301029745351197,0.0212765957446809,0.0,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0,0.0156584539673409,0.0095889445110343,0.0258620689655172,0.578125,0.0463121783876501,0.0276872964169381,0.0,0.0247811447811448,0.0698230511716882,0.0478095495341093,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4203,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testmoduleinfo,0.0466321243523316,0.125,0.055905524136651,0.0212765957446809,0.0,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0,0.0156584539673409,0.0095889445110343,0.0258620689655172,0.578125,0.0463121783876501,0.0276872964169381,0.0,0.0247811447811448,0.0698230511716882,0.0478095495341093,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4206,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.dubboconfigbindingbeanpostprocessortest.test,0.0414507772020725,0.0,0.0621172490407233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046336241331927,0.0042304166960445,0.0086206896551724,0.21875,0.0308747855917667,0.0195439739413681,0.0,0.0103254769921437,0.0392156862745098,0.0236991754030756,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4207,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.annotationpropertyvaluesadaptertest.test,0.352331606217617,0.125,0.656282239865033,0.446808510638298,0.0416666666666667,0.0238095238095238,0.0,0.0,0.0,0.0,0.0024606141948678,0.0027497708524289,0.0086206896551724,0.09375,0.0171526586620926,0.0162866449511401,0.0,0.0064197530864197,0.021999043519847,0.0126223479675731,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4210,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.serviceannotationbeanpostprocessortest.test,0.0569948186528497,0.0,0.60564317814705,0.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0155625858818266,0.0080377917224846,0.0258620689655172,0.671875,0.0806174957118353,0.172638436482085,0.167315175097276,0.0721885521885522,0.180296508847441,0.141433799878782,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4211,incubator-dubbo,org.apache.dubbo.config.spring.context.annotation.dubboconfigbindingregistrartest.testregisterbeandefinitionsforsingle,0.0310880829015544,0.0,0.0798650344809301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057520851308599,0.0019741944581541,0.0172413793103448,0.40625,0.0137221269296741,0.0130293159609121,0.0,0.0052076318742985,0.0253467240554758,0.0137830378028232,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
4212,incubator-dubbo,org.apache.dubbo.config.spring.context.annotation.dubboconfigbindingregistrartest.testregisterbeandefinitionsformultiple,0.0518134715025907,0.0,0.254116018802959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057520851308599,0.0019741944581541,0.0172413793103448,0.40625,0.0137221269296741,0.0130293159609121,0.0,0.0052076318742985,0.0253467240554758,0.0137830378028232,0.0,0.0,0.0,0.04614370468029,0.0,FALSE
