id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
9285,logback,ch.qos.logback.core.basicstatusmanagertest.smoke,0.03626943,0.0,0.2096457,0.06382979,0.0,0.0952381,0.0,0.0,0.0,0.0,0.003515163,0.0008460833,0.0,0.109375,0.02744425,0.03094463,0.01945525,0.01517396,0.04112865,0.02654448,0.0,0.0,0.0,0.0461437,0.0,FALSE
9286,logback,ch.qos.logback.core.basicstatusmanagertest.many,0.0880829,0.125,0.06211724,0.06382979,0.0,0.07142857,0.0,0.0,0.07142857,0.0,0.003515163,0.0008460833,0.0,0.109375,0.02744425,0.03094463,0.01945525,0.01517396,0.04112865,0.02654448,0.0,0.0,0.0,0.0461437,0.0,FALSE
9288,logback,ch.qos.logback.core.asyncappenderbasetest.smoke,0.03108808,0.125,0.0,0.0,0.0,0.07142857,0.0,0.0,0.02380952,0.0,0.00715815,0.00761475,0.01724138,0.078125,0.07375643,0.0781759,0.05447471,0.04368126,0.1425155,0.1045632,0.0,0.0,0.0,0.0461437,0.0,FALSE
9289,logback,ch.qos.logback.core.asyncappenderbasetest.exceptionsshouldnotcausehalting,0.06217617,0.25,0.08600852,0.04255319,0.0,0.0952381,0.0,0.0,0.02380952,0.0,0.00715815,0.00761475,0.01724138,0.078125,0.07375643,0.0781759,0.05447471,0.04368126,0.1425155,0.1045632,0.0,0.0,0.0,0.0461437,0.0,FALSE
9290,logback,ch.qos.logback.core.asyncappenderbasetest.emptyqueueshouldbestoppable,0.02590674,0.125,0.0,0.0,0.0,0.07142857,0.0,0.0,0.02380952,0.0,0.00715815,0.00761475,0.01724138,0.078125,0.07375643,0.0781759,0.05447471,0.04368126,0.1425155,0.1045632,0.0,0.0,0.0,0.0461437,0.0,FALSE
9291,logback,ch.qos.logback.core.asyncappenderbasetest.workershouldstopevenifinterruptexceptionconsumedwithinsubappender,0.04145078,0.125,0.0,0.0212766,0.0,0.07142857,0.0,0.0,0.02380952,0.0,0.00715815,0.00761475,0.01724138,0.078125,0.07375643,0.0781759,0.05447471,0.04368126,0.1425155,0.1045632,0.0,0.0,0.0,0.0461437,0.0,TRUE
9292,logback,ch.qos.logback.core.asyncappenderbasetest.noeventloss,0.05699482,0.25,0.0,0.0,0.0,0.0952381,0.0,0.0,0.04761905,0.0,0.00715815,0.00761475,0.01724138,0.078125,0.07375643,0.0781759,0.05447471,0.04368126,0.1425155,0.1045632,0.0,0.0,0.0,0.0461437,0.0,FALSE
9293,logback,ch.qos.logback.core.asyncappenderbasetest.lossyappendershouldonlyloosecertainevents,0.06217617,0.25,0.0,0.0,0.0,0.1190476,0.0,0.0,0.04761905,0.0,0.00715815,0.00761475,0.01724138,0.078125,0.07375643,0.0781759,0.05447471,0.04368126,0.1425155,0.1045632,0.0,0.0,0.0,0.0461437,0.0,FALSE
9294,logback,ch.qos.logback.core.asyncappenderbasetest.lossyappendershouldbenonlossyifdiscardingthresholdiszero,0.06217617,0.25,0.0,0.0,0.0,0.1190476,0.0,0.0,0.04761905,0.0,0.00715815,0.00761475,0.01724138,0.078125,0.07375643,0.0781759,0.05447471,0.04368126,0.1425155,0.1045632,0.0,0.0,0.0,0.0461437,0.0,FALSE
9295,logback,ch.qos.logback.core.asyncappenderbasetest.invalidqueuecapacityshouldresultinnonstartedappender,0.03626943,0.0,0.1397638,0.04255319,0.0,0.0952381,0.0,0.0,0.0,0.0,0.00715815,0.00761475,0.01724138,0.078125,0.07375643,0.0781759,0.05447471,0.04368126,0.1425155,0.1045632,0.0,0.0,0.0,0.0461437,0.0,FALSE
9299,logback,ch.qos.logback.core.outputstreamappendertest.smoke,0.03108808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683859,0.0,0.03448276,0.125,0.06346484,0.05700326,0.04280156,0.04318743,0.1238642,0.09095506,0.0,0.0,0.0,0.0461437,0.0,FALSE
9300,logback,ch.qos.logback.core.outputstreamappendertest.nullfileheader,0.03108808,0.0,0.0,0.0,0.04166667,0.0,0.0,0.0,0.0,0.0,0.00683859,0.0,0.03448276,0.125,0.06346484,0.05700326,0.04280156,0.04318743,0.1238642,0.09095506,0.0,0.0,0.0,0.0461437,0.0,FALSE
9301,logback,ch.qos.logback.core.outputstreamappendertest.nullpresentationheader,0.03108808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683859,0.0,0.03448276,0.125,0.06346484,0.05700326,0.04280156,0.04318743,0.1238642,0.09095506,0.0,0.0,0.0,0.0461437,0.0,FALSE
