id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
7091,Activiti,org.activiti.runtime.api.model.impl.apitaskcandidategroupconvertertest.fromshouldconvertengineobjecttomodelobject,0.04145078,0.0,0.1242345,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0004473844,0.0,0.00862069,0.03125,0.001715266,0.001628664,0.0,0.0007631874,0.004782401,0.002024324,0.0,0.0,0.0,0.0461437,0.0,FALSE
7093,Activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.convertfromtaskshouldsetallfieldsintheconvertedtask,0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001214329,7.050694e-05,0.01724138,0.03125,0.003430532,0.003257329,0.0,0.001167228,0.006695361,0.002996254,0.0,0.0,0.0,0.0461437,0.0,FALSE
7094,Activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforacancelledtaskshouldreturncancelled,0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001214329,7.050694e-05,0.01724138,0.03125,0.003430532,0.003257329,0.0,0.001167228,0.006695361,0.002996254,0.0,0.0,0.0,0.0461437,0.0,FALSE
7095,Activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforasuspendedtaskshouldreturnsuspended,0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001214329,7.050694e-05,0.01724138,0.03125,0.003430532,0.003257329,0.0,0.001167228,0.006695361,0.002996254,0.0,0.0,0.0,0.0461437,0.0,FALSE
7096,Activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforanassignedtaskshouldreturnassigned,0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001214329,7.050694e-05,0.01724138,0.03125,0.003430532,0.003257329,0.0,0.001167228,0.006695361,0.002996254,0.0,0.0,0.0,0.0461437,0.0,FALSE
7097,Activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatuscreatedandnotassignedtaskshouldreturncreated,0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001214329,7.050694e-05,0.01724138,0.03125,0.003430532,0.003257329,0.0,0.001167228,0.006695361,0.002996254,0.0,0.0,0.0,0.0461437,0.0,FALSE
7098,Activiti,org.activiti.runtime.api.model.impl.apitaskcandidateuserconvertertest.fromshouldconvertengineobjecttomodelobject,0.04145078,0.0,0.1242345,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0004473844,0.0,0.00862069,0.03125,0.001715266,0.001628664,0.0,0.0007631874,0.004782401,0.002024324,0.0,0.0,0.0,0.0461437,0.0,FALSE
7100,Activiti,org.activiti.runtime.api.impl.taskruntimeimpltest.updateshouldthrowexceptionwhenassigneeisnotset,0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01009811,0.006416132,0.01724138,0.4375,0.02401372,0.0228013,0.0,0.008260382,0.0310856,0.01826363,0.0,0.0,0.0,0.0461437,0.0,FALSE
7101,Activiti,org.activiti.runtime.api.impl.taskruntimeimpltest.updateshouldbeabletoupdatedescriptiononly,0.06735751,0.125,0.0,0.0,0.0,0.04761905,0.0,0.0,0.04761905,0.0,0.01009811,0.006416132,0.01724138,0.4375,0.02401372,0.0228013,0.0,0.008260382,0.0310856,0.01826363,0.0,0.0,0.0,0.0461437,0.0,FALSE
7103,Activiti,org.activiti.runtime.api.connector.defaultservicetaskbehaviortest.hasconnectorbeanshouldreturntrueifabeanofconnectortypeisfound,0.03626943,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.001374109,0.0004230417,0.00862069,0.09375,0.006861063,0.006514658,0.0,0.002289562,0.01099952,0.005420432,0.0,0.0,0.0,0.0461437,0.0,FALSE
7104,Activiti,org.activiti.runtime.api.connector.defaultservicetaskbehaviortest.hasconnectorbeanshouldreturnfalseifnobeanisfoundwiththegivenname,0.03108808,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.001374109,0.0004230417,0.00862069,0.09375,0.006861063,0.006514658,0.0,0.002289562,0.01099952,0.005420432,0.0,0.0,0.0,0.0461437,0.0,FALSE
7106,Activiti,org.activiti.runtime.api.connector.defaultservicetaskbehaviortest.hasconnectorbeanshouldreturnfalseifabeanofdifferenttypeisfound,0.04145078,0.125,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.02380952,0.0,0.001374109,0.0004230417,0.00862069,0.09375,0.006861063,0.006514658,0.0,0.002289562,0.01099952,0.005420432,0.0,0.0,0.0,0.0461437,0.0,FALSE
7107,Activiti,org.activiti.spring.boot.tasks.taskruntimeunauthorizedtest.acreatestandalonetaskforgroup,0.04145078,0.0,0.1242345,0.06382979,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7108,Activiti,org.activiti.spring.boot.tasks.taskruntimeunauthorizedtest.bclaimnotfoundbecauseyouarenotacandidate,0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7109,Activiti,org.activiti.spring.boot.tasks.taskruntimeunauthorizedtest.ccleanupwithadmin,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7110,Activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.acreatestandalonetaskandcomplete,0.05181347,0.0,0.1524696,0.08510638,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7111,Activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.bcreatestandalonetask,0.04663212,0.0,0.111811,0.06382979,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7112,Activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.ctrycompletingwithunauthorizeduser,0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7113,Activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.dcleanupwithadmin,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7114,Activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.acreatestandalonetaskforsalaboy,0.07253886,0.0,0.2236221,0.1489362,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7115,Activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.bcreatestandalonetaskforgroup,0.07772021,0.0,0.2445867,0.1702128,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7116,Activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.ccleanupwithadmin,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7117,Activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.acreatestandalonetaskwithnocandidates,0.03626943,0.0,0.1397638,0.06382979,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7118,Activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.bcheckthattaskisnotvisiblefornoncandidateusers,0.01554404,0.0,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7119,Activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.ccleanupwithadmin,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7120,Activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.acreatestandalonetaskanddelete,0.05181347,0.0,0.1524696,0.08510638,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7121,Activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.ccreatestandalonegrouptaskclaimanddeletefail,0.04145078,0.0,0.1242345,0.06382979,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7122,Activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.dclaimtaskcreatedforgroup,0.02590674,0.0,0.09317589,0.04255319,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7123,Activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.eclaimtaskcreatedforgroup,0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7124,Activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.fcleanupwithadmin,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7125,Activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.acreatestandalonetaskforanotherassignee,0.03626943,0.125,0.1397638,0.04255319,0.0,0.0,0.0,0.0,0.02380952,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7126,Activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.bcreatechecktaskcreatedforsalaboyfromanotheruser,0.06217617,0.0,0.2150213,0.1276596,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7127,Activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.ccreatestandalonetaskforgroupandclaim,0.05699482,0.0,0.1863517,0.106383,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7128,Activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.dcleanupwithadmin,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7129,Activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.acreatestandalonetaskforgroup,0.04663212,0.0,0.111811,0.06382979,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7130,Activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.bclaimandrelease,0.04145078,0.0,0.1863517,0.08510638,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7131,Activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.ccreatestandalonetaskreleaseunauthorized,0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7132,Activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.dcreatestandalonetaskandclaimandreleaseunauthorized,0.02590674,0.0,0.09317589,0.04255319,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7133,Activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.ecreatestandalonetaskandclaimandreleaseunauthorized,0.02590674,0.0,0.09317589,0.04255319,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7134,Activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.fcreatestandalonetaskandclaimandreleaseunauthorized,0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7135,Activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.gcleanupwithadmin,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.002077142,0.007403229,0.0,0.015625,0.03773585,0.02442997,0.0,0.01508418,0.05021521,0.03207434,0.0,0.0,0.0,0.0461437,0.0,FALSE
7136,Activiti,org.activiti.spring.security.policies.securitypoliciesprocessinstancerestrictionappliertest.restricttokeysaddfilterongivenkeys,0.02072539,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0009267248,0.0002115208,0.02586207,0.078125,0.005145798,0.004885993,0.0,0.001301908,0.005260641,0.002549195,0.0,0.0,0.0,0.0461437,0.0,FALSE
7137,Activiti,org.activiti.spring.security.policies.securitypoliciesprocessinstancerestrictionappliertest.denyallshouldaddunmatchablefilter,0.02072539,0.0,0.111811,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0009267248,0.0002115208,0.02586207,0.078125,0.005145798,0.004885993,0.0,0.001301908,0.005260641,0.002549195,0.0,0.0,0.0,0.0461437,0.0,FALSE
7138,Activiti,org.activiti.spring.security.policies.securitypoliciesprocessdefinitionrestrictionappliertest.restricttokeysaddfilterongivenkeys,0.02072539,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0009267248,0.0002115208,0.02586207,0.078125,0.005145798,0.004885993,0.0,0.001301908,0.005260641,0.002549195,0.0,0.0,0.0,0.0461437,0.0,FALSE
7139,Activiti,org.activiti.spring.security.policies.securitypoliciesprocessdefinitionrestrictionappliertest.denyallshouldaddunmatchablefilter,0.02072539,0.0,0.111811,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0009267248,0.0002115208,0.02586207,0.078125,0.005145798,0.004885993,0.0,0.001301908,0.005260641,0.002549195,0.0,0.0,0.0,0.0461437,0.0,FALSE
7141,Activiti,org.activiti.bpmn.converter.servicetaskxmlconvertertest.convertxmltoelementshouldsettheimplementationfromxmlimplementationattribute,0.02072539,0.125,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.004601668,0.001480646,0.06034483,0.15625,0.01886792,0.01140065,0.0,0.004668911,0.01578192,0.008755494,0.0,0.0,0.0,0.0461437,0.0,FALSE
