id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
10307,ambari,org.apache.ambari.server.agent.testheartbeathandler.testheartbeat,0.1606218,0.125,0.01747048,0.04255319,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10308,ambari,org.apache.ambari.server.agent.testheartbeathandler.teststatusheartbeat,0.3264249,0.125,0.008735238,0.04255319,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10309,ambari,org.apache.ambari.server.agent.testheartbeathandler.testcommandreport,0.1554404,0.125,0.09017019,0.0212766,0.25,0.0,0.0,0.0,0.0,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10311,ambari,org.apache.ambari.server.agent.testheartbeathandler.testregistration,0.1036269,0.125,0.07986501,0.06382979,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10312,ambari,org.apache.ambari.server.agent.testheartbeathandler.testregistrationpublichostname,0.119171,0.25,0.09317589,0.08510638,0.0,0.04761905,0.0,0.0,0.04761905,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10313,ambari,org.apache.ambari.server.agent.testheartbeathandler.testinvalidosregistration,0.1088083,0.375,0.0,0.0,0.0,0.02380952,0.0,0.0,0.02380952,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10314,ambari,org.apache.ambari.server.agent.testheartbeathandler.testregisternewnode,0.1088083,0.125,0.1016464,0.08510638,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10315,ambari,org.apache.ambari.server.agent.testheartbeathandler.testrequestid,0.1295337,0.375,0.1075106,0.0,0.0,0.04761905,0.0,0.0,0.04761905,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10317,ambari,org.apache.ambari.server.agent.testheartbeathandler.teststatecommandsatregistration,0.1450777,0.125,0.01927777,0.04255319,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10318,ambari,org.apache.ambari.server.agent.testheartbeathandler.testtaskinprogresshandling,0.3316062,0.125,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01124852,0.0,0.0,0.375,0.03602058,0.1270358,0.1400778,0.08502806,0.1774271,0.142301,0.0,0.0,0.0,0.0461437,0.0,FALSE
10323,ambari,org.apache.ambari.server.agent.agentresourcetest.agentregistration,0.04663212,0.375,0.05590552,0.0212766,0.0,0.0,0.0,0.0,0.02380952,0.0,0.003195603,0.0,0.00862069,0.28125,0.01886792,0.01628664,0.01361868,0.01539843,0.06456241,0.0409922,0.0,0.0,0.0,0.0461437,0.0,FALSE
10324,ambari,org.apache.ambari.server.agent.agentresourcetest.agentheartbeat,0.04663212,0.375,0.05590552,0.0212766,0.0,0.0,0.0,0.0,0.02380952,0.0,0.003195603,0.0,0.00862069,0.28125,0.01886792,0.01628664,0.01361868,0.01539843,0.06456241,0.0409922,0.0,0.0,0.0,0.0461437,0.0,FALSE
10325,ambari,org.apache.ambari.server.agent.testactionqueue.testconcurrentoperations,0.2746114,0.625,0.02070575,0.06382979,0.0,0.02380952,0.0,0.0,0.2380952,0.4,0.003099735,0.001057604,0.04310345,0.15625,0.03259005,0.03583062,0.02918288,0.01970819,0.03491153,0.02376772,0.0,0.0,0.0,0.0461437,0.0,TRUE
