id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
12665,hbase,org.apache.hadoop.hbase.testkeyvalue.testcolumncompare,0.08290155,0.25,0.164428,0.1276596,0.0,0.02380952,0.0,0.0,0.2619048,0.0,0.05700955,0.151872,0.03448276,0.203125,0.4356775,0.3908795,0.2937743,0.3954658,0.6207556,0.5932569,0.175,0.4356775,0.0,0.0461437,0.3809759,FALSE
12666,hbase,org.apache.hadoop.hbase.testkeyvalue.testbasics,0.02590674,0.125,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.05700955,0.151872,0.03448276,0.203125,0.4356775,0.3908795,0.2937743,0.3954658,0.6207556,0.5932569,0.175,0.4356775,0.0,0.0461437,0.3809759,FALSE
12668,hbase,org.apache.hadoop.hbase.testkeyvalue.testplaincompare,0.1398964,0.125,0.2595614,0.2978723,0.0,0.02380952,0.0,0.0,0.0,0.0,0.05700955,0.151872,0.03448276,0.203125,0.4356775,0.3908795,0.2937743,0.3954658,0.6207556,0.5932569,0.175,0.4356775,0.0,0.0461437,0.3809759,FALSE
12669,hbase,org.apache.hadoop.hbase.testkeyvalue.testmorecomparisons,0.1139896,0.125,0.09722697,0.106383,0.0,0.0,0.0,0.0,0.0,0.0,0.05700955,0.151872,0.03448276,0.203125,0.4356775,0.3908795,0.2937743,0.3954658,0.6207556,0.5932569,0.175,0.4356775,0.0,0.0461437,0.3809759,FALSE
12670,hbase,org.apache.hadoop.hbase.testkeyvalue.testkeyvaluebordercases,0.07772021,0.25,0.06988191,0.06382979,0.0,0.0,0.0,0.0,0.0,0.0,0.05700955,0.151872,0.03448276,0.203125,0.4356775,0.3908795,0.2937743,0.3954658,0.6207556,0.5932569,0.175,0.4356775,0.0,0.0461437,0.3809759,FALSE
12673,hbase,org.apache.hadoop.hbase.testkeyvalue.testbinarykeys,0.2642487,0.375,0.1182617,0.212766,0.0,0.04761905,0.0,0.0,0.1904762,0.0,0.05700955,0.151872,0.03448276,0.203125,0.4356775,0.3908795,0.2937743,0.3954658,0.6207556,0.5932569,0.175,0.4356775,0.0,0.0461437,0.3809759,FALSE
12674,hbase,org.apache.hadoop.hbase.testkeyvalue.teststackedupkeyvalue,0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05700955,0.151872,0.03448276,0.203125,0.4356775,0.3908795,0.2937743,0.3954658,0.6207556,0.5932569,0.175,0.4356775,0.0,0.0461437,0.3809759,FALSE
12675,hbase,org.apache.hadoop.hbase.testhmsg.testlist,0.1036269,0.125,0.1064867,0.106383,0.0,0.0,0.0,0.0,0.02380952,0.0,0.01013006,0.0,0.00862069,0.078125,0.07890223,0.05863192,0.03891051,0.04561167,0.1276901,0.09445555,0.0,0.0,0.0,0.0461437,0.0,FALSE
12676,hbase,org.apache.hadoop.hbase.testhmsg.testserialization,0.07772021,0.125,0.03494095,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.0,0.01013006,0.0,0.00862069,0.078125,0.07890223,0.05863192,0.03891051,0.04561167,0.1276901,0.09445555,0.0,0.0,0.0,0.0461437,0.0,FALSE
12699,hbase,org.apache.hadoop.hbase.io.testheapsize.testnativesizes,0.5440415,0.25,0.06856337,0.2978723,0.0,0.0,0.0,0.0,0.3333333,0.0,0.0009906369,0.0,0.0,0.0,0.003430532,0.001628664,0.0,0.005207632,0.03825921,0.0202925,0.0,0.0,0.5,0.0461437,0.0,FALSE
12700,hbase,org.apache.hadoop.hbase.io.testheapsize.testsizes,0.4300518,0.375,0.04658793,0.1702128,0.04166667,0.02380952,0.0,0.0,0.2142857,0.0,0.0009906369,0.0,0.0,0.0,0.003430532,0.001628664,0.0,0.005207632,0.03825921,0.0202925,0.0,0.0,0.5,0.0461437,0.0,FALSE
12701,hbase,org.apache.hadoop.hbase.io.testimmutablebyteswritable.testcomparison,0.03626943,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007669447,0.001057604,0.03448276,0.109375,0.07718696,0.05863192,0.03501946,0.04709315,0.1367767,0.1015187,0.0,0.0,0.0,0.0461437,0.0,FALSE
12708,hbase,org.apache.hadoop.hbase.io.testhbaseobjectwritable.testreadobjectdatainputconfiguration,0.1968912,0.25,0.1576823,0.212766,0.08333333,0.0,0.0,0.0,0.0,0.0,0.01533889,0.0007050694,0.01724138,0.65625,0.0754717,0.1530945,0.1498054,0.1127722,0.2132951,0.177059,0.0,0.0,0.0,0.0461437,0.0,FALSE
12710,hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testbackgroundevictionthread,0.08290155,0.375,0.0328856,0.04255319,0.0,0.07142857,0.0,0.0,0.04761905,0.2,0.02096315,0.00599309,0.0,0.21875,0.1114923,0.1563518,0.1361868,0.1123681,0.3902439,0.3220866,0.0,0.0,0.0,0.0461437,0.0,TRUE
