id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
7327,ninja,ninja.resultstest.testresultsstatus,0.01554404,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7328,ninja,ninja.resultstest.testresultsok,0.01554404,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7329,ninja,ninja.resultstest.testresultsnotfound,0.01554404,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7330,ninja,ninja.resultstest.testresultsforbidden,0.01554404,0.125,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.02380952,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7331,ninja,ninja.resultstest.testresultsbadrequest,0.01554404,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7332,ninja,ninja.resultstest.testresultsnocontent,0.02072539,0.0,0.111811,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7333,ninja,ninja.resultstest.testresultsinternalservererror,0.01554404,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7334,ninja,ninja.resultstest.testresultsredirect,0.02590674,0.0,0.1863517,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7335,ninja,ninja.resultstest.testresultsredirecttemporary,0.02590674,0.0,0.1863517,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7336,ninja,ninja.resultstest.testresultscontenttype,0.02072539,0.0,0.111811,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7337,ninja,ninja.resultstest.testresultshtml,0.02072539,0.0,0.111811,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7338,ninja,ninja.resultstest.testresultshtmlwithstatuscode,0.02072539,0.0,0.111811,0.04255319,0.0,0.04761905,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7339,ninja,ninja.resultstest.testresultsjson,0.02072539,0.0,0.111811,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7340,ninja,ninja.resultstest.testresultsjsonwithobjecttorender,0.03108808,0.0,0.1597301,0.06382979,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7341,ninja,ninja.resultstest.testresultsxml,0.02072539,0.0,0.111811,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7342,ninja,ninja.resultstest.testresultstodo,0.02072539,0.0,0.111811,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7343,ninja,ninja.resultstest.testresultsasync,0.01554404,0.0,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00466558,0.009588945,0.0,0.0,0.06003431,0.07166124,0.05252918,0.02262626,0.06360593,0.0430596,0.0,0.0,0.0,0.0461437,0.0,FALSE
7344,ninja,ninja.resulttest.testconstructor,0.02590674,0.0,0.1863517,0.06382979,0.0,0.07142857,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
7345,ninja,ninja.resulttest.testgetrenderable,0.02590674,0.0,0.0,0.0212766,0.0,0.1666667,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
7346,ninja,ninja.resulttest.testgetcontenttype,0.02072539,0.0,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
7347,ninja,ninja.resulttest.testandaddheaders,0.03626943,0.0,0.1397638,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
7348,ninja,ninja.resulttest.testandaddcookies,0.03626943,0.0,0.1397638,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
7349,ninja,ninja.resulttest.testunsetcookie,0.03108808,0.0,0.1597301,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
7350,ninja,ninja.resulttest.testsetandgetstatus,0.02072539,0.0,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
7351,ninja,ninja.resulttest.testsetandgettemplate,0.02590674,0.0,0.09317589,0.0212766,0.0,0.07142857,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
7352,ninja,ninja.resulttest.testredirect,0.03108808,0.0,0.1597301,0.04255319,0.0,0.07142857,0.0,0.0,0.0,0.0,0.01799124,0.02735669,0.0,0.234375,0.1475129,0.1205212,0.08171206,0.1010999,0.2367288,0.193545,0.3125,0.0,0.0,0.0461437,0.0,FALSE
