id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
10684,hector,me.prettyprint.cassandra.serializers.booleanserializertest.testconversions,0.02072539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007669447,0.0002115208,0.0,0.015625,0.01372213,0.009771987,0.005836576,0.005566779,0.02486848,0.01372821,0.0,0.0,0.0,0.0461437,0.0,FALSE
10686,hector,me.prettyprint.cassandra.serializers.dateserializertest.testconversions,0.04145078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007030326,7.050694e-05,0.01724138,0.03125,0.01372213,0.009771987,0.005836576,0.00664422,0.03491153,0.01953168,0.0,0.0,0.0,0.0461437,0.0,FALSE
10688,hector,me.prettyprint.cassandra.serializers.objectserializertest.testconversions,0.03108808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001342153,0.0002115208,0.0,0.125,0.01886792,0.01791531,0.0155642,0.009337823,0.03395505,0.02030501,0.0,0.0,0.0,0.0461437,0.0,FALSE
10689,hector,me.prettyprint.cassandra.serializers.objectserializertest.testemptybytearray_shouldreturnnull,0.01554404,0.0,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.001342153,0.0002115208,0.0,0.125,0.01886792,0.01791531,0.0155642,0.009337823,0.03395505,0.02030501,0.0,0.0,0.0,0.0461437,0.0,FALSE
10690,hector,me.prettyprint.cassandra.serializers.objectserializertest.testmalformedobject_shouldthrow,0.01554404,0.125,0.0,0.0,0.0,0.04761905,0.0,0.0,0.02380952,0.0,0.001342153,0.0002115208,0.0,0.125,0.01886792,0.01791531,0.0155642,0.009337823,0.03395505,0.02030501,0.0,0.0,0.0,0.0461437,0.0,FALSE
10692,hector,me.prettyprint.cassandra.serializers.typeinferringserializertest.testconversions,0.02590674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006071645,0.0002115208,0.0,0.03125,0.01200686,0.008143322,0.003891051,0.004489338,0.0310856,0.01617345,0.0,0.0,0.0,0.0461437,0.0,FALSE
10693,hector,me.prettyprint.cassandra.serializers.typeinferringserializertest.testbyteconversions,0.02072539,0.0,0.111811,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.0006071645,0.0002115208,0.0,0.03125,0.01200686,0.008143322,0.003891051,0.004489338,0.0310856,0.01617345,0.0,0.0,0.0,0.0461437,0.0,FALSE
10695,hector,me.prettyprint.cassandra.serializers.integerserializertest.testconversions,0.03626943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009906369,0.0002115208,0.0,0.015625,0.01715266,0.009771987,0.005836576,0.008395062,0.03060736,0.01805592,0.0,0.0,0.0,0.0461437,0.0,FALSE
10700,hector,me.prettyprint.cassandra.serializers.bytesarrayserializertest.testconversions,0.03626943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007349887,0.0002115208,0.0,0.03125,0.01372213,0.009771987,0.005836576,0.005162738,0.02104256,0.01159236,0.0,0.0,0.0,0.0461437,0.0,FALSE
10702,hector,me.prettyprint.cassandra.serializers.uuidserializertest.testconversions,0.01554404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008947688,0.0002115208,0.0,0.03125,0.01543739,0.01140065,0.007782101,0.007766554,0.02917264,0.01700899,0.0,0.0,0.0,0.0461437,0.0,FALSE
